rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
446	569	10	1756	561	1195	312	566	249	629	58.8	65.359	62.947	14342	36	gone	ab(deep=4)@1.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
447	569	10	1736	613	1123	327	541	286	582	51.2	11.877	11.745	43751	42	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
448	569	10	1736	556	1180	271	597	285	583	49.2	20.519	19.724	64225	40	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
449	568	10	1736	555	1181	277	591	278	590	43.4	10.149	9.738	31561	43	gone	ab(deep=6,tt,ord,time=150ms)@1.classic(chip=100)@2.dil(prob=20)@1
450	567	20	472	93	379	65	171	28	208	50.6	0.460	0.424	1757	65	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,c7f7ce61,value,lin,129-1,con100)@1
451	567	10	1736	608	1128	329	539	279	589	50.6	11.481	11.398	43381	42	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
452	564	12	1028	427	601	208	306	219	295	53.8	2.680	2.675	17496	50	on	ab(deep=4)@2.exp(chip=64,column=1,forward=15)@2
453	564	10	1736	547	1189	297	571	250	618	50.2	17.530	16.877	56622	40	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
454	562	10	1736	545	1191	264	604	281	587	50.4	20.465	19.678	66638	39	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
455	562	25	196	76	120	44	54	32	66	49.2	12.069	9.331	1909	43	gone	ab(d4,tt,ord,nb200k)@1.learned(s27,12a6c33c)@1
456	562	25	318	110	208	52	107	58	101	38.3	5.691	7.216	31655	44	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=28)@1
457	559	25	196	75	121	42	56	33	65	49.3	9.031	7.509	1638	43	gone	ab(d4,tt,ord,nb200k)@1.learned(s31,19904e2a)@1
458	557	16	524	290	234	151	111	139	123	60.7	0.375	0.341	1171	66	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=13,629d8cc2,teacher_games(deep=2),lin,shape=129-1)@1
459	557	16	524	290	234	156	106	134	128	62.8	0.306	0.264	928	69	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=22,a80f6d17,teacher_games(deep=4),lin,shape=129-1)@1
460	557	20	504	179	325	88	164	91	161	37.5	4.915	6.031	111833	44	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=25)@1
461	555	10	1736	587	1149	327	541	260	608	51.6	11.192	11.101	41828	41	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
462	555	25	196	74	122	43	55	31	67	47.4	8.898	7.248	1596	43	gone	ab(d4,tt,ord,nb200k)@1.learned(s36,31b20ca2)@1
463	555	25	196	74	122	41	57	33	65	48.0	8.793	7.211	1611	43	gone	ab(d4,tt,ord,nb200k)@1.learned(s38,2df06048)@1
464	553	10	1736	529	1207	277	591	252	616	51.7	377.824	347.646	76119	30	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
465	553	10	1772	535	1237	264	630	271	607	51.5	0.019	0.014	191	142	gone	ab(deep=2)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
466	553	20	472	87	385	57	179	30	206	50.8	0.467	0.452	1808	63	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1
467	552	10	1772	533	1239	366	528	167	711	53.1	1.613	1.504	217	52	gone	ab(deep=2)@1.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
468	552	10	1736	526	1210	258	610	268	600	48.5	21.421	19.807	63699	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
469	551	10	1736	524	1212	281	587	243	625	50.1	19.175	18.416	62671	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
470	548	10	1736	520	1216	272	596	248	620	50.7	20.139	19.379	65037	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
471	548	8	2336	773	1563	398	770	375	793	43.1	5.316	8.858	27212	42	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=22)@1
472	546	10	1736	570	1166	327	541	243	625	51.2	11.350	11.285	41388	41	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
473	546	10	1736	516	1220	261	607	255	613	43.9	10.857	9.968	31698	41	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=20)@1
474	545	12	1028	403	625	212	302	191	323	56.7	55.685	54.885	14129	35	on	ab(deep=4)@2.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
475	544	12	1028	402	626	200	314	202	312	51.8	0.022	0.018	191	127	on	ab(deep=2)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
476	542	16	524	279	245	127	135	152	110	51.5	0.267	0.257	789	68	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=67,1c5729aa,pool_games,lin,shape=129-1)@1
477	541	10	1736	507	1229	256	612	251	617	50.3	18.559	17.862	60226	38	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
478	541	16	524	278	246	164	98	114	148	60.7	0.307	0.267	945	67	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=44,a24e33eb,teacher_games(deep=4),lin,shape=129-1)@1
479	540	10	1736	506	1230	252	616	254	614	50.7	18.607	17.877	60206	38	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
480	540	10	1736	559	1177	279	589	280	588	43.1	9.884	9.766	36348	41	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=18)@1
481	539	10	1736	503	1233	264	604	239	629	50.6	17.428	16.767	57354	38	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
482	537	10	1736	501	1235	273	595	228	640	49.6	18.095	17.331	57712	38	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
483	537	10	1736	553	1183	277	591	276	592	48.5	18.249	18.080	66598	38	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
484	537	25	196	69	127	36	62	33	65	46.8	5.843	4.614	1618	44	gone	ab(d4,tt,ord,nb200k)@1.learned(s18,111d8d80)@1
485	537	25	196	69	127	35	63	34	64	49.6	6.982	5.157	1821	44	gone	ab(d4,tt,ord,nb200k)@1.learned(s20,30a9414b)@1
486	536	10	1840	519	1321	278	642	241	679	59.0	13.953	13.625	49588	39	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
487	535	10	1736	550	1186	255	613	295	573	48.1	18.744	18.438	66158	38	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
488	535	10	1736	496	1240	239	629	257	611	50.1	18.938	18.280	62006	38	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
489	534	10	1736	495	1241	274	594	221	647	48.0	320.347	308.732	65997	29	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
490	533	10	1736	493	1243	255	613	238	630	48.8	18.274	17.543	57569	38	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
491	533	20	504	168	336	82	170	86	166	39.0	0.138	0.184	2984	71	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=25)@1
492	532	16	524	272	252	131	131	141	121	57.2	0.390	0.330	1260	64	gone	ab(d4,tt,ord,nb200k)@1.learned(s10,0ff9b1c8)@1
493	532	10	1736	543	1193	281	587	262	606	51.0	17.790	17.652	67121	38	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
494	531	16	524	271	253	122	140	149	113	50.6	0.586	0.508	796	59	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=61,a4ffae3c,pool_games,lin,shape=30-1)@1
495	530	26	196	67	129	36	62	31	67	48.6	10.041	7.881	1700	41	gone	ab(d4,tt,ord,nb200k)@1.learned(s32,18116b38)@1
496	529	10	1736	486	1250	245	623	241	627	49.8	18.869	18.215	62515	37	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
497	526	16	524	267	257	130	132	137	125	59.4	0.307	0.273	935	65	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=16,d12688ec,teacher_games(deep=4),lin,shape=129-1)@1
498	526	16	524	267	257	124	138	143	119	55.0	0.364	0.312	1104	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=36,f5470908,teacher_games(deep=6),lin,shape=129-1)@1
499	526	16	524	267	257	148	114	119	143	50.1	0.524	0.442	737	60	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=66,847120cf,pool_games,lin,shape=30-1)@1
500	523	10	1736	528	1208	273	595	255	613	49.7	15.423	15.268	59462	38	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
501	523	16	524	265	259	132	130	133	129	59.0	0.365	0.311	1065	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=42,cc89a549,teacher_games(deep=4),lin,shape=129-1)@1
502	522	10	1736	475	1261	248	620	227	641	48.6	332.301	320.313	69313	29	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
503	521	10	1736	524	1212	258	610	266	602	51.2	17.621	17.454	68241	37	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
504	520	16	524	263	261	148	114	115	147	51.6	0.618	0.557	833	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=57,a639450c,pool_games,lin,shape=30-1)@1
505	519	10	1736	520	1216	273	595	247	621	43.7	9.362	9.309	35546	39	on	ab(deep=6,tt,ord,time=150ms)@2.classic(chip=100)@2.dil(prob=20)@1
506	519	16	524	262	262	120	142	142	120	51.0	0.559	0.467	746	58	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=58,8a52cfde,pool_games,lin,shape=30-1)@1
507	517	16	524	261	263	114	148	147	115	58.2	0.319	0.270	958	64	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=39,e57b6cbb,teacher_games(deep=4),lin,shape=129-1)@1
508	517	10	1736	517	1219	260	608	257	611	43.9	9.832	9.678	35900	39	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=20)@1
509	517	12	1028	369	659	190	324	179	335	32.3	0.003	0.004	24	229	on	ab(deep=1)@2.classic(chip=100)@2
510	513	10	1736	460	1276	256	612	204	664	51.5	377.784	363.578	81437	28	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
511	513	16	524	258	266	130	132	128	134	57.3	0.323	0.273	987	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=49,080031ad,teacher_games(deep=4),lin,shape=129-1)@1
512	513	10	1736	510	1226	249	619	261	607	50.5	16.489	16.345	61548	37	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
513	512	16	524	257	267	131	131	126	136	58.2	0.303	0.271	932	63	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=47,d8e7cb78,teacher_games(deep=4),lin,shape=129-1)@1
514	511	10	1736	506	1230	268	600	238	630	48.9	15.923	15.745	60144	37	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
515	510	10	1736	505	1231	258	610	247	621	50.1	16.365	16.266	59869	36	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
516	509	10	1736	453	1283	225	643	228	640	47.3	16.635	15.951	52405	36	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
517	506	10	1736	498	1238	274	594	224	644	51.1	328.069	324.887	78283	28	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
518	506	16	524	253	271	126	136	127	135	53.4	0.273	0.234	790	64	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=68,2a6c5a04,pool_games,lin,shape=129-1)@1
519	506	16	524	253	271	119	143	134	128	55.8	0.324	0.281	1082	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=72,c9f64f64,teacher_games(deep=4),lin,shape=129-1)@1
520	505	10	1736	495	1241	269	599	226	642	44.0	9.631	9.465	35063	38	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=22)@1
521	504	10	1736	445	1291	200	668	245	623	48.9	18.919	18.187	62546	36	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
522	504	16	524	251	273	134	128	117	145	51.8	0.514	0.445	721	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=65,3ae65557,pool_games,lin,shape=30-1)@1
523	502	16	524	250	274	116	146	134	128	51.1	0.263	0.262	783	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=60,3a0fec50,pool_games,lin,shape=129-1)@1
524	502	16	524	250	274	109	153	141	121	58.7	0.377	0.297	1145	61	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=52,60638ed7,model_games(gen=?,deep=4),lin,shape=129-1)@1
525	499	16	524	248	276	132	130	116	146	56.6	0.342	0.273	1021	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=33,3551d6b1,teacher_games(deep=6),lin,shape=129-1)@1
526	498	16	524	247	277	116	146	131	131	55.4	0.338	0.295	1112	61	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,fc796f83)@1
527	498	16	524	247	277	119	143	128	134	54.7	0.296	0.271	1047	62	gone	ab(d4,tt,ord,nb200k)@1.learned(s78,c428beb0)@1
528	497	10	1736	482	1254	224	644	258	610	50.5	15.726	15.520	59041	36	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
529	497	16	524	246	278	131	131	115	147	56.4	0.312	0.276	1105	61	gone	ab(d4,tt,ord,nb200k)@1.learned(s76,2e412bc4)@1
530	494	10	1736	429	1307	233	635	196	672	46.8	16.369	15.698	52517	35	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
531	494	16	524	244	280	116	146	128	134	51.3	0.261	0.206	762	64	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=64,e5f3229a,pool_games,lin,shape=129-1)@1
532	492	12	1028	340	688	186	328	154	360	53.1	89.270	88.600	101890	30	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=279,409dc0b3,tdleaf_self,mlp,shape=30-16-1)@1
533	491	10	1736	472	1264	237	631	235	633	50.4	16.647	16.470	62962	35	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
534	491	10	1736	471	1265	204	664	267	601	49.3	16.630	16.505	64026	35	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
535	490	16	524	241	283	149	113	92	170	57.9	0.291	0.234	911	62	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=30,7d34ec8a,teacher_games(deep=6),lin,shape=129-1)@1
536	490	16	524	241	283	114	148	127	135	55.7	0.385	0.345	1195	58	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=38,0314b24f,teacher_games(deep=6),lin,shape=129-1)@1
537	488	16	524	240	284	113	149	127	135	52.2	0.575	0.513	797	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=62,78c12b90,pool_games,lin,shape=30-1)@1
538	488	12	1028	335	693	198	316	137	377	52.7	0.514	0.515	218	54	on	ab(deep=2)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
539	484	10	1736	460	1276	252	616	208	660	50.5	16.482	16.329	63993	35	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
540	484	11	1736	412	1324	210	658	202	666	45.9	16.516	15.857	52819	35	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
541	483	10	1736	458	1278	250	618	208	660	49.7	16.935	16.806	63701	34	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
542	482	16	524	235	289	122	140	113	149	57.3	0.259	0.225	987	62	gone	ab(d4,tt,ord,nb200k)@1.learned(s9,e27d9f48)@1
543	481	10	1736	455	1281	237	631	218	650	51.6	342.443	339.490	83711	26	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
544	479	10	1736	452	1284	196	672	256	612	49.1	16.929	16.775	63603	34	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
545	479	21	504	145	359	75	177	70	182	56.5	0.004	0.005	0	188	gone	greedy@1.classic(chip=10,wall=3,column=2)@1
546	479	16	524	233	291	109	153	124	138	56.1	0.265	0.245	1015	60	gone	ab(d4,tt,ord,nb200k)@1.learned(s80,5b9b1a34)@1
547	476	16	524	231	293	123	139	108	154	58.0	0.304	0.276	1009	59	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=70,68972f05,teacher_games(deep=4),lin,shape=129-1)@1
548	475	16	524	230	294	118	144	112	150	56.8	0.322	0.275	1114	59	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=73,4b9da81b,teacher_games(deep=4),lin,shape=129-1)@1
549	475	10	1736	444	1292	229	639	215	653	58.3	12.540	12.443	48636	35	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
550	472	7	3238	867	2371	464	1155	403	1216	55.9	0.006	0.007	0	156	on	greedy@1.classic(chip=10,wall=3,column=2)@2
551	472	16	524	228	296	116	146	112	150	59.2	0.342	0.319	1085	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=48,ee557e97,teacher_games(deep=4),lin,shape=129-1)@1
552	470	10	1736	437	1299	223	645	214	654	47.4	14.203	14.052	52021	34	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
553	469	16	524	226	298	103	159	123	139	49.9	0.264	0.225	783	60	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=63,716ed803,pool_games,lin,shape=129-1)@1
554	469	16	524	226	298	129	133	97	165	56.6	0.353	0.284	1078	58	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=26,aedd28f9,teacher_games(deep=4),lin,shape=129-1)@1
555	468	16	524	225	299	106	156	119	143	55.4	0.324	0.280	1200	57	gone	ab(d4,tt,ord,nb200k)@1.learned(s77,ba5a5adb)@1
556	466	11	1736	385	1351	209	659	176	692	46.1	16.813	16.194	53095	33	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
557	466	9	2400	578	1822	299	901	279	921	41.9	5.201	8.352	26878	36	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=28)@1
558	465	11	1736	383	1353	184	684	199	669	45.6	17.521	16.872	56487	33	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
559	465	16	524	223	301	97	165	126	136	54.3	0.320	0.284	963	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=28,6c8ae585,teacher_games(deep=6),lin,shape=129-1)@1
560	465	12	1028	309	719	134	380	175	339	57.0	43.990	43.640	80471	30	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=261,52cd70f8,tdleaf_self,mlp,shape=129-32-1)@1
561	464	10	1736	427	1309	228	640	199	669	46.9	13.790	13.675	51921	34	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
562	464	16	524	222	302	92	170	130	132	54.6	0.359	0.319	1097	56	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=31,8fd20ff6,teacher_games(deep=6),lin,shape=129-1)@1
563	464	16	524	222	302	109	153	113	149	55.0	0.329	0.319	1084	56	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=69,0f527c41,teacher_games(deep=4),lin,shape=129-1)@1
564	464	16	524	222	302	96	166	126	136	56.0	0.329	0.292	1196	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=75,8cb3c846,teacher_games(deep=6),lin,shape=129-1)@1
565	462	9	2336	567	1769	287	881	280	888	42.3	4.084	6.414	100109	37	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2.dil(prob=25)@1
566	462	16	524	221	303	91	171	130	132	65.1	0.405	0.352	1261	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=11,4fb7f74b,teacher_games(deep=2),lin,shape=129-1)@1
567	462	16	524	221	303	101	161	120	142	51.5	0.281	0.235	804	59	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=59,57cf2958,pool_games,lin,shape=129-1)@1
568	461	7	3238	830	2408	401	1218	429	1190	34.4	0.001	0.002	0	270	on	greedy@1.classic(chip=100)@2
569	461	16	524	220	304	105	157	115	147	54.3	0.300	0.282	1051	57	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=74,151941d5,teacher_games(deep=4),lin,shape=129-1)@1
570	458	10	1736	417	1319	221	647	196	672	41.5	6.200	6.179	103281	36	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2.dil(prob=25)@1
571	458	16	524	218	306	108	154	110	152	56.1	0.344	0.320	1191	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=71,3f0a5881,teacher_games(deep=4),lin,shape=129-1)@1
572	457	11	1736	371	1365	173	695	198	670	46.3	17.612	16.907	56025	33	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
573	457	16	524	217	307	109	153	108	154	64.9	0.337	0.289	1102	56	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=14,3d28f8f6,teacher_games(deep=2),lin,shape=129-1)@1
574	457	16	524	217	307	107	155	110	152	61.4	0.349	0.338	1092	54	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=32,870e9f28,teacher_games(deep=6),lin,shape=129-1)@1
575	455	16	524	216	308	106	156	110	152	54.8	0.340	0.279	1027	56	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=53,8e142fea,model_games(gen=?,deep=4),lin,shape=129-1)@1
576	454	16	524	215	309	107	155	108	154	63.8	0.334	0.284	1035	56	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=23,eb109fd1,teacher_games(deep=4),lin,shape=129-1)@1
577	454	16	524	215	309	99	163	116	146	60.1	0.332	0.306	1034	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=41,969172a5,teacher_games(deep=4),lin,shape=129-1)@1
578	452	13	1028	295	733	168	346	127	387	54.6	0.495	0.465	210	51	on	ab(deep=2)@2.learned(model=77,ddaa5090,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
579	452	9	2352	545	1807	275	909	270	898	43.2	0.133	0.199	3221	59	gone	ab(deep=4)@1.classic(chip=100)@2.dil(prob=25)@1
580	451	16	524	213	311	127	135	86	176	59.1	0.349	0.299	1066	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=18,f6f8e14e,teacher_games(deep=4),lin,shape=129-1)@1
581	451	16	524	213	311	121	141	92	170	56.3	0.393	0.354	1217	53	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=25,2417d2ef,teacher_games(deep=4),lin,shape=129-1)@1
582	450	16	524	212	312	134	128	78	184	59.4	0.326	0.247	1979	57	gone	ab(d4,tt,ord,nb200k)@1.learned(s3,9c12fe2e)@1
583	450	16	524	212	312	106	156	106	156	57.1	0.287	0.240	1109	57	gone	ab(d4,tt,ord,nb200k)@1.learned(s79,b2b57c78)@1
584	450	16	524	212	312	101	161	111	151	54.5	0.260	0.221	986	58	gone	ab(d4,tt,ord,nb200k)@1.learned(s8,126d9fb2)@1
585	450	16	524	212	312	87	175	125	137	59.1	0.360	0.292	1127	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=43,3c894531,teacher_games(deep=4),lin,shape=129-1)@1
586	449	13	1028	292	736	129	385	163	351	61.1	19.104	18.975	71413	32	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=531,748d1c8d,tdleaf_self,lin,shape=129-1)@1
587	448	16	524	211	313	135	127	76	186	59.0	0.339	0.281	1035	55	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=24,fe676e2e,teacher_games(deep=4),lin,shape=129-1)@1
