rank	elo	pm	games	wins	losses	white_wins	white_losses	black_wins	black_losses	avg_plies	ms_move	cpu_ms_move	nodes_move	eff	active	id
439	717	7	3404	1565	1839	778	924	787	915	53.5	2.673	2.631	17552	63	on	ab(deep=4)@2.exp(chip=65,column=1,forward=14)@2
440	716	10	1796	590	1206	323	575	267	631	47.5	0.614	0.573	2266	78	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1
441	716	25	196	81	115	41	57	40	58	48.4	9.674	7.701	1620	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s28,6d10efee)@1
442	712	25	196	80	116	41	57	39	59	49.6	10.123	8.462	1788	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s37,97ad3321)@1
443	710	10	1840	592	1248	336	584	256	664	50.5	12.381	12.160	41044	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
444	710	10	1756	570	1186	298	580	272	606	55.7	63.487	61.086	14152	45	gone	ab(deep=4)@1.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
445	709	25	196	79	117	42	56	37	61	48.3	10.243	7.770	1666	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s29,ef8eac9c)@1
446	706	10	1736	559	1177	304	564	255	613	51.8	12.915	12.495	41163	52	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
447	705	16	524	299	225	132	130	167	95	58.7	0.309	0.272	956	87	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=34,d9ec0240,teacher_games(deep=6),lin,shape=129-1)@1
448	705	25	196	78	118	41	57	37	61	42.5	6.077	4.457	1563	58	gone	ab(d4,tt,ord,nb200k)@1.learned(s16,500afc93)@1
449	705	10	1756	561	1195	312	566	249	629	58.8	65.359	62.947	14342	44	gone	ab(deep=4)@1.learned(model=114,316257e9,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
450	704	10	1736	556	1180	271	597	285	583	49.2	20.519	19.724	64225	49	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
451	704	10	1736	555	1181	277	591	278	590	43.4	10.149	9.738	31561	53	gone	ab(deep=6,tt,ord,time=150ms)@1.classic(chip=100)@2.dil(prob=20)@1
452	702	20	472	93	379	65	171	28	208	50.6	0.460	0.424	1757	80	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,c7f7ce61,value,lin,129-1,con100)@1
453	700	5	6944	2277	4667	1170	2302	1107	2365	43.9	9.789	9.665	36419	53	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=18)@1
454	699	7	3404	1498	1906	815	887	683	1019	56.1	56.522	55.476	14304	44	on	ab(deep=4)@2.learned(model=112,baa2951a,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1
455	699	10	1736	547	1189	297	571	250	618	50.2	17.530	16.877	56622	50	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
456	698	10	1736	545	1191	264	604	281	587	50.4	20.465	19.678	66638	49	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
457	698	25	196	76	120	44	54	32	66	49.2	12.069	9.331	1909	53	gone	ab(d4,tt,ord,nb200k)@1.learned(s27,12a6c33c)@1
458	697	7	3404	1490	1914	751	951	739	963	31.4	0.003	0.002	24	400	on	ab(deep=1)@2.classic(chip=100)@2
459	697	5	6944	2258	4686	1293	2179	965	2507	51.2	11.223	11.101	41665	52	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
460	696	5	6944	2253	4691	1124	2348	1129	2343	48.4	18.336	18.105	66669	49	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
461	695	7	3404	1482	1922	748	954	734	968	51.4	0.020	0.019	192	160	on	ab(deep=2)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
462	694	25	196	75	121	42	56	33	65	49.3	9.031	7.509	1638	54	gone	ab(d4,tt,ord,nb200k)@1.learned(s31,19904e2a)@1
463	693	16	524	290	234	151	111	139	123	60.7	0.375	0.341	1171	82	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=13,629d8cc2,teacher_games(deep=2),lin,shape=129-1)@1
464	693	16	524	290	234	156	106	134	128	62.8	0.306	0.264	928	86	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=22,a80f6d17,teacher_games(deep=4),lin,shape=129-1)@1
465	691	25	196	74	122	43	55	31	67	47.4	8.898	7.248	1596	54	gone	ab(d4,tt,ord,nb200k)@1.learned(s36,31b20ca2)@1
466	691	25	196	74	122	41	57	33	65	48.0	8.793	7.211	1611	54	gone	ab(d4,tt,ord,nb200k)@1.learned(s38,2df06048)@1
467	689	10	1736	529	1207	277	591	252	616	51.7	377.824	347.646	76119	37	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
468	689	10	1772	535	1237	264	630	271	607	51.5	0.019	0.014	191	177	gone	ab(deep=2)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1
469	688	20	472	87	385	57	179	30	206	50.8	0.467	0.452	1808	78	gone	ab(d4,tt,ord,nb200k)@1.learned(s6,eac8ab99,value,lin,129-1,con100)@1
470	688	10	1772	533	1239	366	528	167	711	53.1	1.613	1.504	217	65	gone	ab(deep=2)@1.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
471	687	10	1736	526	1210	258	610	268	600	48.5	21.421	19.807	63699	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
472	687	5	6944	2193	4751	1248	2224	945	2527	51.1	11.489	11.384	41633	51	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.opener(rand,moves=8)@1
473	686	10	1736	524	1212	281	587	243	625	50.1	19.175	18.416	62671	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
474	684	10	1736	520	1216	272	596	248	620	50.7	20.139	19.379	65037	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
475	683	8	2336	773	1563	398	770	375	793	43.1	5.316	8.858	27212	52	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=22)@1
476	682	5	6944	2163	4781	1038	2434	1125	2347	48.6	18.536	18.171	66011	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=10,fead67b7,weight_merge,lin,shape=129-1)@1.dil(prob=20)@1
477	682	10	1736	516	1220	261	607	255	613	43.9	10.857	9.968	31698	51	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=20)@1
478	678	25	318	110	208	52	107	58	101	38.3	5.691	7.216	31655	53	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@1.dil(prob=28)@1
479	677	16	524	279	245	127	135	152	110	51.5	0.267	0.257	789	85	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=67,1c5729aa,pool_games,lin,shape=129-1)@1
480	677	10	1736	507	1229	256	612	251	617	50.3	18.559	17.862	60226	48	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
481	676	10	1736	506	1230	252	616	254	614	50.7	18.607	17.877	60206	48	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
482	676	16	524	278	246	164	98	114	148	60.7	0.307	0.267	945	84	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=44,a24e33eb,teacher_games(deep=4),lin,shape=129-1)@1
483	675	5	6944	2113	4831	1084	2388	1029	2443	43.7	9.525	9.419	35838	51	on	ab(deep=6,tt,ord,time=150ms)@2.classic(chip=100)@2.dil(prob=20)@1
484	674	10	1736	503	1233	264	604	239	629	50.6	17.428	16.767	57354	48	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
485	674	5	6944	2109	4835	1082	2390	1027	2445	50.1	15.490	15.325	59231	48	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
486	673	20	504	179	325	88	164	91	161	37.5	4.915	6.031	111833	54	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@1.dil(prob=25)@1
487	673	5	6944	2103	4841	1070	2402	1033	2439	50.8	17.730	17.536	68096	48	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
488	673	10	1736	501	1235	273	595	228	640	49.6	18.095	17.331	57712	48	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
489	672	25	196	69	127	36	62	33	65	46.8	5.843	4.614	1618	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s18,111d8d80)@1
490	672	25	196	69	127	35	63	34	64	49.6	6.982	5.157	1821	55	gone	ab(d4,tt,ord,nb200k)@1.learned(s20,30a9414b)@1
491	671	10	1840	519	1321	278	642	241	679	59.0	13.953	13.625	49588	49	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
492	670	5	6944	2085	4859	1049	2423	1036	2436	50.6	17.840	17.632	67202	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=76,ef183148,position_elo,lin,mu_shape=129-1,sigma_shape=129-1)@1.dil(prob=20)@1
493	670	10	1736	496	1240	239	629	257	611	50.1	18.938	18.280	62006	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
494	670	10	1736	495	1241	274	594	221	647	48.0	320.347	308.732	65997	37	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
495	669	5	6944	2075	4869	1066	2406	1009	2463	49.1	16.063	15.880	60242	48	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
496	669	5	6944	2074	4870	1047	2425	1027	2445	44.0	9.643	9.507	35849	51	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=20)@1
497	668	10	1736	493	1243	255	613	238	630	48.8	18.274	17.543	57569	47	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
498	668	16	524	272	252	131	131	141	121	57.2	0.390	0.330	1260	80	gone	ab(d4,tt,ord,nb200k)@1.learned(s10,0ff9b1c8)@1
499	666	16	524	271	253	122	140	149	113	50.6	0.586	0.508	796	74	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=61,a4ffae3c,pool_games,lin,shape=30-1)@1
500	665	26	196	67	129	36	62	31	67	48.6	10.041	7.881	1700	51	gone	ab(d4,tt,ord,nb200k)@1.learned(s32,18116b38)@1
501	664	10	1736	486	1250	245	623	241	627	49.8	18.869	18.215	62515	47	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
502	664	5	6944	2045	4899	1023	2449	1022	2450	50.3	15.839	15.625	59005	48	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=98,5801570e,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
503	663	5	6944	2035	4909	1045	2427	990	2482	49.4	16.373	16.187	59810	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=96,990e39e7,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
504	661	16	524	267	257	130	132	137	125	59.4	0.307	0.273	935	82	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=16,d12688ec,teacher_games(deep=4),lin,shape=129-1)@1
505	661	16	524	267	257	124	138	143	119	55.0	0.364	0.312	1104	80	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=36,f5470908,teacher_games(deep=6),lin,shape=129-1)@1
506	661	16	524	267	257	148	114	119	143	50.1	0.524	0.442	737	75	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=66,847120cf,pool_games,lin,shape=30-1)@1
507	659	5	6944	2014	4930	1049	2423	965	2507	43.8	9.497	9.363	35099	50	on	ab(deep=6,tt,ord,nodes=200k)@2.classic(chip=100)@2.dil(prob=22)@1
508	658	16	524	265	259	132	130	133	129	59.0	0.365	0.311	1065	79	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=42,cc89a549,teacher_games(deep=4),lin,shape=129-1)@1
509	658	10	1736	475	1261	248	620	227	641	48.6	332.301	320.313	69313	36	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.opener(rand,moves=8)@1
510	657	5	6944	2001	4943	994	2478	1007	2465	50.3	16.631	16.423	61976	47	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
511	655	16	524	263	261	148	114	115	147	51.6	0.618	0.557	833	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=57,a639450c,pool_games,lin,shape=30-1)@1
512	654	16	524	262	262	120	142	142	120	51.0	0.559	0.467	746	74	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=58,8a52cfde,pool_games,lin,shape=30-1)@1
513	653	5	6944	1975	4969	985	2487	990	2482	50.3	16.593	16.388	62669	47	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=3,68364898,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
514	652	16	524	261	263	114	148	147	115	58.2	0.319	0.270	958	81	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=39,e57b6cbb,teacher_games(deep=4),lin,shape=129-1)@1
515	650	5	5614	1960	3654	970	1837	990	1817	33.1	0.001	0.002	0	371	on	greedy@1.classic(chip=100)@2
516	649	10	1736	460	1276	256	612	204	664	51.5	377.784	363.578	81437	35	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
517	649	20	504	168	336	82	170	86	166	39.0	0.138	0.184	2984	86	gone	ab(deep=4)@1.classic(chip=100)@1.dil(prob=25)@1
518	648	16	524	258	266	130	132	128	134	57.3	0.323	0.273	987	80	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=49,080031ad,teacher_games(deep=4),lin,shape=129-1)@1
519	648	5	6944	1941	5003	1039	2433	902	2570	51.1	330.045	324.938	78423	35	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
520	647	16	524	257	267	131	131	126	136	58.2	0.303	0.271	932	80	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=47,d8e7cb78,teacher_games(deep=4),lin,shape=129-1)@1
521	645	10	1736	453	1283	225	643	228	640	47.3	16.635	15.951	52405	46	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
522	644	5	6944	1921	5023	1009	2463	912	2560	49.9	16.922	16.716	63599	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
523	642	5	6944	1906	5038	882	2590	1024	2448	49.7	16.784	16.586	64192	46	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
524	641	16	524	253	271	126	136	127	135	53.4	0.273	0.234	790	81	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=68,2a6c5a04,pool_games,lin,shape=129-1)@1
525	641	16	524	253	271	119	143	134	128	55.8	0.324	0.281	1082	79	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=72,c9f64f64,teacher_games(deep=4),lin,shape=129-1)@1
526	641	5	6944	1902	5042	1019	2453	883	2589	50.1	16.656	16.453	64096	46	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=8,6f1a4264,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
527	640	10	1736	445	1291	200	668	245	623	48.9	18.919	18.187	62546	45	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
528	639	16	524	251	273	134	128	117	145	51.8	0.514	0.445	721	73	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=65,3ae65557,pool_games,lin,shape=30-1)@1
529	637	16	524	250	274	109	153	141	121	58.7	0.377	0.297	1145	78	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=52,60638ed7,model_games(gen=?,deep=4),lin,shape=129-1)@1
530	637	16	524	250	274	116	146	134	128	51.1	0.263	0.262	783	79	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=60,3a0fec50,pool_games,lin,shape=129-1)@1
531	634	16	524	248	276	132	130	116	146	56.6	0.342	0.273	1021	78	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=33,3551d6b1,teacher_games(deep=6),lin,shape=129-1)@1
532	633	16	524	247	277	116	146	131	131	55.4	0.338	0.295	1112	77	gone	ab(d4,tt,ord,nb200k)@1.learned(s7,fc796f83)@1
533	633	16	524	247	277	119	143	128	134	54.7	0.296	0.271	1047	78	gone	ab(d4,tt,ord,nb200k)@1.learned(s78,c428beb0)@1
534	632	16	524	246	278	131	131	115	147	56.4	0.312	0.276	1105	78	gone	ab(d4,tt,ord,nb200k)@1.learned(s76,2e412bc4)@1
535	630	10	1736	429	1307	233	635	196	672	46.8	16.369	15.698	52517	45	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
536	629	16	524	244	280	116	146	128	134	51.3	0.261	0.206	762	82	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=64,e5f3229a,pool_games,lin,shape=129-1)@1
537	629	5	6944	1825	5119	827	2645	998	2474	49.3	17.046	16.807	63598	45	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=4,eb105733,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
538	625	16	524	241	283	149	113	92	170	57.9	0.291	0.234	911	79	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=30,7d34ec8a,teacher_games(deep=6),lin,shape=129-1)@1
539	625	16	524	241	283	114	148	127	135	55.7	0.385	0.345	1195	74	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=38,0314b24f,teacher_games(deep=6),lin,shape=129-1)@1
540	625	7	3404	1223	2181	653	1049	570	1132	54.0	88.812	87.936	101639	38	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=279,409dc0b3,tdleaf_self,mlp,shape=30-16-1)@1
541	623	16	524	240	284	113	149	127	135	52.2	0.575	0.513	797	69	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=62,78c12b90,pool_games,lin,shape=30-1)@1
542	623	5	6944	1788	5156	937	2535	851	2621	51.3	341.357	337.341	83340	34	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=113,e3cc8b4e,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
543	621	5	6944	1779	5165	943	2529	836	2636	58.5	12.676	12.520	49025	46	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=97,87a5093d,pool_games,lin,shape=129-1)@1.opener(rand,moves=4)@1
544	619	11	1736	412	1324	210	658	202	666	45.9	16.516	15.857	52819	44	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
545	619	7	3404	1203	2201	687	1015	516	1186	52.8	0.495	0.491	218	69	on	ab(deep=2)@2.learned(model=78,2fa21eda,position_elo,mlp,mu_shape=129-128-64-1,sigma_shape=129-32-1)@1
546	617	16	524	235	289	122	140	113	149	57.3	0.259	0.225	987	79	gone	ab(d4,tt,ord,nb200k)@1.learned(s9,e27d9f48)@1
547	614	5	6944	1740	5204	905	2567	835	2637	47.0	14.196	14.016	51665	45	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
548	614	16	524	233	291	109	153	124	138	56.1	0.265	0.245	1015	77	gone	ab(d4,tt,ord,nb200k)@1.learned(s80,5b9b1a34)@1
549	613	5	6944	1733	5211	921	2551	812	2660	47.3	13.814	13.677	51678	45	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=99,59815079,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
550	613	6	5614	1741	3873	992	1815	749	2058	54.8	0.006	0.008	0	198	on	greedy@1.classic(chip=10,wall=3,column=2)@2
551	611	16	524	231	293	123	139	108	154	58.0	0.304	0.276	1009	75	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=70,68972f05,teacher_games(deep=4),lin,shape=129-1)@1
552	610	16	524	230	294	118	144	112	150	56.8	0.322	0.275	1114	75	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=73,4b9da81b,teacher_games(deep=4),lin,shape=129-1)@1
553	607	16	524	228	296	116	146	112	150	59.2	0.342	0.319	1085	73	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=48,ee557e97,teacher_games(deep=4),lin,shape=129-1)@1
554	604	16	524	226	298	129	133	97	165	56.6	0.353	0.284	1078	74	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=26,aedd28f9,teacher_games(deep=4),lin,shape=129-1)@1
555	604	16	524	226	298	103	159	123	139	49.9	0.264	0.225	783	77	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=63,716ed803,pool_games,lin,shape=129-1)@1
556	604	7	3404	1149	2255	530	1172	619	1083	60.1	19.061	18.829	70941	43	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=531,748d1c8d,tdleaf_self,lin,shape=129-1)@1
557	603	16	524	225	299	106	156	119	143	55.4	0.324	0.280	1200	74	gone	ab(d4,tt,ord,nb200k)@1.learned(s77,ba5a5adb)@1
558	602	11	1736	385	1351	209	659	176	692	46.1	16.813	16.194	53095	43	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=95,07792e69,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
559	601	9	2400	578	1822	299	901	279	921	41.9	5.201	8.352	26878	46	gone	ab(deep=6,tt,ord,nodes=200k)@1.classic(chip=100)@2.dil(prob=28)@1
560	600	11	1736	383	1353	184	684	199	669	45.6	17.521	16.872	56487	43	gone	ab(deep=6,tt,ord,time=150ms)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
561	600	7	3404	1136	2268	516	1186	620	1082	57.3	43.651	43.210	79798	39	on	ab(deep=6,tt,ord,nodes=200k)@2.learned(model=261,52cd70f8,tdleaf_self,mlp,shape=129-32-1)@1
562	600	16	524	223	301	97	165	126	136	54.3	0.320	0.284	963	74	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=28,6c8ae585,teacher_games(deep=6),lin,shape=129-1)@1
563	599	16	524	222	302	92	170	130	132	54.6	0.359	0.319	1097	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=31,8fd20ff6,teacher_games(deep=6),lin,shape=129-1)@1
564	599	16	524	222	302	109	153	113	149	55.0	0.329	0.319	1084	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=69,0f527c41,teacher_games(deep=4),lin,shape=129-1)@1
565	599	16	524	222	302	96	166	126	136	56.0	0.329	0.292	1196	73	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=75,8cb3c846,teacher_games(deep=6),lin,shape=129-1)@1
566	598	6	6944	1643	5301	867	2605	776	2696	41.5	6.207	6.132	102937	48	on	ab(deep=6,nodes=200k)@2.classic(chip=100)@2.dil(prob=25)@1
567	598	9	2336	567	1769	287	881	280	888	42.3	4.084	6.414	100109	47	gone	ab(deep=6,nodes=200k)@1.classic(chip=100)@2.dil(prob=25)@1
568	597	6	6944	1642	5302	866	2606	776	2696	48.9	369.218	364.910	88629	32	on	ab(deep=6,tt,ord,time=150ms)@2.learned(model=111,78ef6974,position_elo,mlp,mu_shape=129-512-8-1,sigma_shape=129-64-1)@1.dil(prob=20)@1
569	597	16	524	221	303	91	171	130	132	65.1	0.405	0.352	1261	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=11,4fb7f74b,teacher_games(deep=2),lin,shape=129-1)@1
570	597	16	524	221	303	101	161	120	142	51.5	0.281	0.235	804	76	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=59,57cf2958,pool_games,lin,shape=129-1)@1
571	596	16	524	220	304	105	157	115	147	54.3	0.300	0.282	1051	73	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=74,151941d5,teacher_games(deep=4),lin,shape=129-1)@1
572	595	21	504	145	359	75	177	70	182	56.5	0.004	0.005	0	233	gone	greedy@1.classic(chip=10,wall=3,column=2)@1
573	593	16	524	218	306	108	154	110	152	56.1	0.344	0.320	1191	71	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=71,3f0a5881,teacher_games(deep=4),lin,shape=129-1)@1
574	592	11	1736	371	1365	173	695	198	670	46.3	17.612	16.907	56025	42	gone	ab(deep=6,tt,ord,nodes=200k)@1.learned(model=94,784bb5fe,pool_games,lin,shape=129-1)@1.dil(prob=20)@1
575	592	16	524	217	307	109	153	108	154	64.9	0.337	0.289	1102	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=14,3d28f8f6,teacher_games(deep=2),lin,shape=129-1)@1
576	592	16	524	217	307	107	155	110	152	61.4	0.349	0.338	1092	70	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=32,870e9f28,teacher_games(deep=6),lin,shape=129-1)@1
577	590	16	524	216	308	106	156	110	152	54.8	0.340	0.279	1027	73	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=53,8e142fea,model_games(gen=?,deep=4),lin,shape=129-1)@1
578	589	16	524	215	309	107	155	108	154	63.8	0.334	0.284	1035	72	gone	ab(deep=4,tt,ord,nodes=200k)@1.learned(model=23,eb109fd1,teacher_games(deep=4),lin,shape=129-1)@1
